Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Region,Country,Category,Sub-Category,Product Name,Quantity,Discount,Sales,Profit,Delivery Status
ORD1165,2020-06-14,2020-06-15,Second Class,CUST5165,John Doe,Home Office,Central,Canada,Office Supplies,Binders,Standing Desk,8,0.27,113.34,6.87,Delayed
ORD1166,2020-06-15,2020-06-18,Second Class,CUST5166,John Doe,Corporate,West,USA,Technology,Storage,Smartphone,6,0.41,116.57,-30.13,On Time
ORD1167,2020-06-16,2020-06-18,Same Day,CUST5167,John Doe,Consumer,East,Mexico,Furniture,Storage,Notebook Binder,6,0.36,284.14,-23.42,On Time
ORD1168,2020-06-17,2020-06-22,Second Class,CUST5168,Robert Brown,Home Office,Central,Canada,Technology,Chairs,Office Chair,3,0.06,-333.51,87.63,On Time
ORD1169,2020-06-18,2020-06-24,Same Day,CUST5169,Robert Brown,Corporate,West,Mexico,Office Supplies,Tables,Standing Desk,6,0.06,183.8,80.2,On Time
ORD1170,2020-06-19,2020-06-26,Standard Class,CUST5170,Emma Johnson,Home Office,South,USA,Furniture,Tables,Smartphone,8,0.45,264.56,117.2,On Time
ORD1171,2020-06-20,2020-06-24,Same Day,CUST5171,Alice Smith,Corporate,South,Mexico,Furniture,Phones,Office Chair,7,0.41,121.65,14.11,Early
ORD1172,2020-06-21,2020-06-28,Standard Class,CUST5172,John Doe,Corporate,West,Germany,Technology,Tables,Notebook Binder,7,0.23,76.6,-3.85,On Time
ORD1173,2020-06-22,2020-06-30,Second Class,CUST5173,John Doe,Consumer,East,UK,Furniture,Tables,Smartphone,3,0.07,126.75,55.34,Early
ORD1174,2020-06-23,2020-06-24,Same Day,CUST5174,John Doe,Corporate,West,USA,Furniture,Accessories,Standing Desk,3,0.45,459.02,151.16,Early
ORD1175,2020-06-24,2020-06-30,Second Class,CUST5175,John Doe,Home Office,East,Mexico,Furniture,Accessories,Office Chair,5,0.12,402.89,68.37,Early
ORD1176,2020-06-25,2020-07-03,Same Day,CUST5176,Robert Brown,Home Office,South,USA,Office Supplies,Phones,Office Chair,5,0.02,78.72,28.94,Delayed
ORD1177,2020-06-26,2020-07-01,Standard Class,CUST5177,Alice Smith,Consumer,Central,Germany,Furniture,Binders,Standing Desk,9,0.46,32.81,2.2,Delayed
ORD1178,2020-06-27,2020-07-01,Standard Class,CUST5178,Alice Smith,Consumer,West,UK,Technology,Phones,Office Chair,9,0.4,55.66,-11.7,On Time
ORD1179,2020-06-28,2020-06-30,Same Day,CUST5179,Emma Johnson,Corporate,South,USA,Technology,Phones,Standing Desk,5,0.35,153.78,69.29,Early
ORD1180,2020-06-29,2020-07-05,Standard Class,CUST5180,Robert Brown,Consumer,Central,Germany,Furniture,Chairs,Smartphone,5,0.02,407.57,51.85,Delayed
ORD1181,2020-06-30,2020-07-06,Second Class,CUST5181,John Doe,Home Office,South,Germany,Technology,Storage,USB Drive,6,0.26,167.47,42.91,Early
ORD1182,2020-07-01,2020-07-02,Second Class,CUST5182,Alice Smith,Home Office,West,Germany,Furniture,Tables,Notebook Binder,8,0.33,100.97,1.4,Delayed
ORD1183,2020-07-02,2020-07-11,First Class,CUST5183,Alice Smith,Consumer,West,Mexico,Technology,Chairs,Smartphone,6,0.38,203.96,-39.04,Early
ORD1184,2020-07-03,2020-07-09,Standard Class,CUST5184,Robert Brown,Consumer,Central,Canada,Furniture,Storage,Notebook Binder,6,0.24,70.79,-5.84,Delayed
ORD1185,2020-07-04,2020-07-07,Second Class,CUST5185,Emma Johnson,Consumer,West,USA,Furniture,Tables,Notebook Binder,9,0.48,240.41,-63.72,On Time
ORD1186,2020-07-05,2020-07-09,Same Day,CUST5186,Emma Johnson,Corporate,South,Canada,Furniture,Phones,Standing Desk,1,0.12,341.02,-78.41,On Time
ORD1187,2020-07-06,2020-07-10,Standard Class,CUST5187,John Doe,Corporate,Central,Germany,Office Supplies,Tables,USB Drive,4,0.03,190.74,-25.95,On Time
ORD1188,2020-07-07,2020-07-10,Second Class,CUST5188,Emma Johnson,Home Office,Central,Canada,Technology,Binders,Notebook Binder,2,0.17,95.07,14.15,Early
ORD1189,2020-07-08,2020-07-11,Standard Class,CUST5189,Alice Smith,Corporate,South,Germany,Furniture,Binders,Notebook Binder,9,0.33,232.07,114.71,On Time
ORD1190,2020-07-09,2020-07-12,Same Day,CUST5190,Emma Johnson,Corporate,East,Germany,Office Supplies,Phones,Smartphone,3,0.37,383.62,143.85,On Time
ORD1191,2020-07-10,2020-07-14,Second Class,CUST5191,John Doe,Corporate,Central,UK,Office Supplies,Accessories,USB Drive,2,0.37,47.53,-10.99,Delayed
ORD1192,2020-07-11,2020-07-18,First Class,CUST5192,Alice Smith,Corporate,East,UK,Furniture,Binders,USB Drive,8,0.06,44.76,16.73,Delayed
ORD1193,2020-07-12,2020-07-16,First Class,CUST5193,Emma Johnson,Home Office,South,Canada,Furniture,Phones,Notebook Binder,4,0.44,165.87,,Delayed
ORD1194,2020-07-13,2020-07-22,Standard Class,CUST5194,Emma Johnson,Consumer,South,USA,Furniture,Chairs,USB Drive,2,0.14,213.38,48.71,On Time
ORD1195,2020-07-14,2020-07-15,Same Day,CUST5195,Robert Brown,Home Office,Central,Canada,Furniture,Accessories,Smartphone,4,0.1,116.07,-22.77,Delayed
ORD1196,2020-07-15,2020-07-23,Second Class,CUST5196,John Doe,Corporate,West,USA,Furniture,Binders,Standing Desk,7,0.31,23.19,0.38,Delayed
ORD1197,2020-07-16,2020-07-23,Same Day,CUST5197,Emma Johnson,Consumer,Central,Canada,Technology,Phones,Notebook Binder,7,0.11,117.58,47.89,On Time
ORD1198,2020-07-17,2020-07-19,Second Class,CUST5198,Robert Brown,Consumer,West,Mexico,Furniture,Phones,Office Chair,1,0.25,223.33,9.0,Delayed
ORD1199,2020-07-18,2020-07-26,Standard Class,CUST5199,Alice Smith,Consumer,East,Mexico,Furniture,Chairs,Notebook Binder,1,0.2,48.92,-9.7,Early
ORD1200,2020-07-19,2020-07-20,Second Class,CUST5200,Robert Brown,Home Office,West,USA,Technology,Chairs,Notebook Binder,3,0.12,360.79,-18.45,Delayed
ORD1201,2020-07-20,2020-07-29,Same Day,CUST5201,Robert Brown,Consumer,Central,UK,Office Supplies,Accessories,Standing Desk,2,0.15,280.53,-34.44,Early
ORD1202,2020-07-21,2020-07-30,Same Day,CUST5202,Emma Johnson,Home Office,West,USA,Technology,Storage,Office Chair,3,0.21,222.88,55.61,Delayed
ORD1203,2020-07-22,2020-07-24,Standard Class,CUST5203,Emma Johnson,Home Office,South,Canada,Office Supplies,Binders,Office Chair,4,0.17,264.17,113.28,Delayed
ORD1204,2020-07-23,2020-07-30,Same Day,CUST5204,Emma Johnson,Corporate,East,Germany,Office Supplies,Phones,Office Chair,7,0.19,331.34,95.03,Early
ORD1205,2020-07-24,2020-07-27,Second Class,CUST5205,Robert Brown,Corporate,South,Mexico,Technology,Accessories,Standing Desk,2,0.37,497.45,186.49,On Time
ORD1206,2020-07-25,2020-08-01,Standard Class,CUST5206,Alice Smith,Consumer,South,Germany,Furniture,Accessories,USB Drive,7,0.08,389.81,134.35,Early
ORD1207,2020-07-26,2020-08-04,Second Class,CUST5207,John Doe,Consumer,South,Mexico,Office Supplies,Chairs,Office Chair,5,0.31,274.78,-79.22,On Time
ORD1208,2020-07-27,2020-07-31,Same Day,CUST5208,Robert Brown,Corporate,South,Canada,Furniture,Phones,USB Drive,8,0.34,387.56,-77.71,Delayed
ORD1209,2020-07-28,2020-07-29,Standard Class,CUST5209,Emma Johnson,Home Office,West,Mexico,Technology,Tables,Smartphone,8,0.4,242.86,9.4,On Time
ORD1210,2020-07-29,2020-07-31,Second Class,CUST5210,John Doe,Home Office,South,USA,Office Supplies,Storage,Standing Desk,5,0.42,162.35,-34.15,On Time
ORD1211,2020-07-30,2020-07-31,Same Day,CUST5211,Alice Smith,Corporate,West,Germany,Furniture,Storage,USB Drive,8,0.08,138.36,39.84,Early
ORD1212,2020-07-31,2020-08-05,Same Day,CUST5212,John Doe,Home Office,South,Germany,Office Supplies,Chairs,Office Chair,9,0.07,205.74,-50.17,On Time
ORD1213,2020-08-01,2020-08-06,First Class,CUST5213,Emma Johnson,Corporate,Central,Canada,Office Supplies,Phones,Office Chair,7,0.31,11.12,0.37,On Time
ORD1214,2020-08-02,2020-08-09,Same Day,CUST5214,Robert Brown,Corporate,South,Germany,Technology,Accessories,USB Drive,6,0.38,96.71,1.34,Early
ORD1215,2020-08-03,2020-08-12,Second Class,CUST5215,Robert Brown,Consumer,Central,Canada,Furniture,Storage,USB Drive,7,0.14,72.0,9.7,On Time
ORD1216,2020-08-04,2020-08-13,Standard Class,CUST5216,Emma Johnson,Consumer,West,UK,Furniture,Accessories,Smartphone,7,0.26,480.57,97.8,On Time
ORD1217,2020-08-05,2020-08-08,First Class,CUST5217,Robert Brown,Corporate,East,USA,Office Supplies,Binders,Standing Desk,3,0.39,41.78,19.12,Early
ORD1218,2020-08-06,2020-08-09,Same Day,CUST5218,Emma Johnson,Consumer,West,Mexico,Furniture,Tables,Notebook Binder,6,0.38,255.48,-21.22,Early
ORD1219,2020-08-07,2020-08-10,Same Day,CUST5219,Robert Brown,Corporate,East,Mexico,Office Supplies,Chairs,Smartphone,6,0.33,460.66,107.24,Early
ORD1220,2020-08-08,2020-08-12,Same Day,CUST5220,Robert Brown,Home Office,East,Mexico,Technology,Storage,Smartphone,9,0.04,307.68,-83.67,On Time
ORD1221,2020-08-09,2020-08-17,Second Class,CUST5221,Robert Brown,Home Office,South,UK,Technology,Binders,Smartphone,1,0.03,252.68,-75.6,Delayed
ORD1222,2020-08-10,2020-08-16,First Class,CUST5222,Alice Smith,Home Office,East,USA,Furniture,Binders,Office Chair,7,0.19,374.07,-104.63,Early
ORD1223,2020-08-11,2020-08-19,Second Class,CUST5223,Alice Smith,Home Office,West,Germany,Technology,Tables,USB Drive,1,0.01,183.15,10.83,Early
ORD1224,2020-08-12,2020-08-13,First Class,CUST5224,Emma Johnson,Corporate,South,Germany,Technology,Chairs,Standing Desk,4,0.45,104.92,15.11,On Time
ORD1225,2020-08-13,2020-08-21,Standard Class,CUST5225,Alice Smith,Home Office,East,USA,Furniture,Chairs,Office Chair,7,0.01,425.17,-125.44,Delayed
ORD1226,2020-08-14,2020-08-18,Second Class,CUST5226,Emma Johnson,Home Office,West,USA,Office Supplies,Accessories,Smartphone,6,0.01,37.73,0.65,Delayed
ORD1227,2020-08-15,2020-08-16,Second Class,CUST5227,John Doe,Home Office,East,Mexico,Technology,Chairs,Standing Desk,6,0.08,405.82,-108.48,On Time
ORD1228,2020-08-16,2020-08-24,Standard Class,CUST5228,John Doe,Home Office,East,Germany,Furniture,Binders,Office Chair,5,0.31,60.65,13.5,Early
ORD1229,2020-08-17,2020-08-21,First Class,CUST5229,Alice Smith,Corporate,South,USA,Furniture,Accessories,Notebook Binder,7,0.27,316.53,64.88,On Time
ORD1230,2020-08-18,2020-08-24,Same Day,CUST5230,John Doe,Home Office,South,Germany,Furniture,Chairs,Smartphone,9,0.33,-243.75,79.79,Delayed
ORD1231,2020-08-19,2020-08-27,Standard Class,CUST5231,John Doe,Consumer,West,USA,Technology,Tables,Office Chair,6,0.45,499.29,68.41,Early
ORD1232,2020-08-20,2020-08-24,Same Day,CUST5232,Robert Brown,Consumer,South,Canada,Technology,Binders,Office Chair,7,0.23,200.08,39.69,Delayed
ORD1233,2020-08-21,2020-08-24,Same Day,CUST5233,Robert Brown,Consumer,South,Mexico,Office Supplies,Phones,Smartphone,9,0.02,479.07,,Delayed
ORD1234,2020-08-22,2020-08-31,Standard Class,CUST5234,Emma Johnson,Consumer,Central,USA,Office Supplies,Tables,Notebook Binder,7,0.38,207.85,-48.15,Delayed
ORD1235,2020-08-23,2020-08-26,First Class,CUST5235,John Doe,Consumer,Central,UK,Office Supplies,Tables,USB Drive,6,0.41,344.03,99.72,Delayed
ORD1236,2020-08-24,2020-09-02,Same Day,CUST5236,Emma Johnson,Consumer,West,USA,Office Supplies,Chairs,Notebook Binder,3,0.02,325.39,61.66,Early
ORD1237,2020-08-25,2020-08-27,Standard Class,CUST5237,Emma Johnson,Corporate,South,Canada,Office Supplies,Accessories,Smartphone,1,0.12,52.36,23.6,Early
ORD1238,2020-08-26,2020-08-28,Second Class,CUST5238,John Doe,Consumer,West,UK,Office Supplies,Accessories,USB Drive,9,0.39,374.25,,Early
ORD1239,2020-08-27,2020-08-29,Second Class,CUST5239,Alice Smith,Home Office,Central,UK,Furniture,Binders,Office Chair,7,0.19,112.25,42.41,On Time
ORD1240,2020-08-28,2020-09-03,Second Class,CUST5240,John Doe,Consumer,Central,USA,Office Supplies,Chairs,Notebook Binder,3,0.24,200.34,97.87,Early
ORD1241,2020-08-29,2020-09-01,Standard Class,CUST5241,Robert Brown,Corporate,Central,Canada,Technology,Accessories,Notebook Binder,9,0.41,393.28,85.72,Delayed
ORD1242,2020-08-30,2020-09-08,Second Class,CUST5242,John Doe,Consumer,West,UK,Office Supplies,Storage,USB Drive,3,0.05,472.71,-107.04,Delayed
ORD1243,2020-08-31,2020-09-04,Same Day,CUST5243,Alice Smith,Home Office,South,Mexico,Technology,Phones,Office Chair,3,0.34,284.3,-64.86,Early
ORD1244,2020-09-01,2020-09-02,Second Class,CUST5244,Emma Johnson,Home Office,East,Mexico,Office Supplies,Storage,Notebook Binder,7,0.11,264.5,91.44,Early
ORD1245,2020-09-02,2020-09-06,Second Class,CUST5245,Emma Johnson,Corporate,South,Germany,Furniture,Chairs,USB Drive,2,0.03,257.41,-28.45,On Time
ORD1246,2020-09-03,2020-09-04,Same Day,CUST5246,Robert Brown,Corporate,West,Germany,Furniture,Chairs,Notebook Binder,7,0.33,410.12,-103.03,Early
ORD1247,2020-09-04,2020-09-09,Second Class,CUST5247,Robert Brown,Corporate,Central,Canada,Technology,Accessories,Office Chair,7,0.06,496.63,38.65,On Time
ORD1248,2020-09-05,2020-09-09,Same Day,CUST5248,Robert Brown,Corporate,East,UK,Office Supplies,Tables,Office Chair,1,0.37,320.46,-15.47,Early
ORD1249,2020-09-06,2020-09-14,Second Class,CUST5249,Emma Johnson,Consumer,West,Mexico,Furniture,Chairs,Standing Desk,2,0.1,195.52,33.34,On Time
ORD1250,2020-09-07,2020-09-15,Same Day,CUST5250,Robert Brown,Consumer,Central,Mexico,Furniture,Tables,USB Drive,5,0.02,117.15,21.1,Early
ORD1251,2020-09-08,2020-09-15,Second Class,CUST5251,John Doe,Home Office,West,Canada,Office Supplies,Binders,Smartphone,4,0.05,107.42,26.34,Early
ORD1252,2020-09-09,2020-09-12,Same Day,CUST5252,Emma Johnson,Corporate,East,UK,Technology,Binders,Notebook Binder,3,0.42,429.51,69.22,Early
ORD1253,2020-09-10,2020-09-11,Standard Class,CUST5253,Alice Smith,Corporate,Central,Canada,Technology,Accessories,Office Chair,8,0.19,496.25,2.35,On Time
ORD1254,2020-09-11,2020-09-12,Same Day,CUST5254,Emma Johnson,Consumer,South,USA,Technology,Binders,Notebook Binder,7,0.15,352.02,-98.94,Delayed
ORD1255,2020-09-12,2020-09-15,Second Class,CUST5255,John Doe,Corporate,West,Mexico,Furniture,Storage,Notebook Binder,9,0.25,478.36,202.86,On Time
ORD1256,2020-09-13,2020-09-19,Second Class,CUST5256,John Doe,Home Office,East,Canada,Office Supplies,Storage,Smartphone,3,0.32,181.5,-6.98,Early
ORD1257,2020-09-14,2020-09-21,First Class,CUST5257,Robert Brown,Home Office,South,Canada,Furniture,Storage,Office Chair,1,0.02,317.52,33.57,Delayed
ORD1258,2020-09-15,2020-09-21,Same Day,CUST5258,Emma Johnson,Corporate,East,USA,Furniture,Accessories,Standing Desk,9,0.45,260.73,37.95,On Time
ORD1259,2020-09-16,2020-09-22,Standard Class,CUST5259,Emma Johnson,Home Office,West,Germany,Furniture,Accessories,USB Drive,9,0.48,246.19,-11.85,On Time
ORD1260,2020-09-17,2020-09-23,Same Day,CUST5260,Emma Johnson,Home Office,East,Mexico,Furniture,Storage,Notebook Binder,1,0.21,319.86,-17.02,Delayed
ORD1261,2020-09-18,2020-09-21,Same Day,CUST5261,Alice Smith,Consumer,Central,Canada,Office Supplies,Tables,Smartphone,8,0.21,162.07,-14.8,Early
ORD1262,2020-09-19,2020-09-25,Standard Class,CUST5262,Robert Brown,Home Office,East,Mexico,Furniture,Storage,Smartphone,1,0.44,323.9,-34.11,Delayed
ORD1263,2020-09-20,2020-09-28,Same Day,CUST5263,John Doe,Corporate,West,Germany,Furniture,Tables,USB Drive,6,0.21,339.7,-93.65,Early
ORD1264,2020-09-21,2020-09-23,Standard Class,CUST5264,John Doe,Corporate,Central,Canada,Technology,Binders,USB Drive,9,0.43,419.7,195.72,Delayed
ORD1265,2020-09-22,2020-09-27,Standard Class,CUST5265,Robert Brown,Home Office,East,USA,Furniture,Tables,Office Chair,3,0.01,367.94,64.84,On Time
ORD1266,2020-09-23,2020-09-24,Same Day,CUST5266,John Doe,Corporate,East,Mexico,Office Supplies,Chairs,Notebook Binder,6,0.24,166.69,-35.6,On Time
ORD1267,2020-09-24,2020-09-25,Same Day,CUST5267,John Doe,Consumer,Central,USA,Furniture,Phones,Notebook Binder,3,0.48,230.89,40.07,On Time
ORD1268,2020-09-25,2020-09-30,Second Class,CUST5268,Robert Brown,Home Office,South,Germany,Office Supplies,Chairs,USB Drive,5,0.13,68.99,-7.88,Early
ORD1269,2020-09-26,2020-09-29,Second Class,CUST5269,John Doe,Home Office,South,Germany,Office Supplies,Chairs,Standing Desk,7,0.13,,-7.0,Early
ORD1270,2020-09-27,2020-10-01,First Class,CUST5270,Emma Johnson,Home Office,Central,Mexico,Office Supplies,Accessories,Notebook Binder,4,0.32,265.26,90.44,Delayed
ORD1271,2020-09-28,2020-10-01,First Class,CUST5271,Alice Smith,Corporate,East,Germany,Technology,Phones,Smartphone,4,0.46,59.37,24.26,Early
ORD1272,2020-09-29,2020-09-30,Same Day,CUST5272,Robert Brown,Corporate,South,UK,Technology,Accessories,USB Drive,7,0.1,289.6,75.26,Early
ORD1273,2020-09-30,2020-10-01,Standard Class,CUST5273,Alice Smith,Home Office,Central,Mexico,Furniture,Tables,Notebook Binder,5,0.46,201.24,89.77,Delayed
ORD1274,2020-10-01,2020-10-06,First Class,CUST5274,John Doe,Corporate,West,UK,Furniture,Storage,Office Chair,1,0.33,27.04,11.47,Early
ORD1275,2020-10-02,2020-10-08,Same Day,CUST5275,John Doe,Corporate,East,Germany,Furniture,Tables,USB Drive,2,0.5,-222.88,31.41,Delayed
ORD1276,2020-10-03,2020-10-06,First Class,CUST5276,Emma Johnson,Home Office,West,Mexico,Office Supplies,Phones,Smartphone,6,0.37,,62.99,Early
ORD1277,2020-10-04,2020-10-13,Standard Class,CUST5277,Robert Brown,Home Office,East,UK,Office Supplies,Binders,Office Chair,9,0.33,42.82,5.82,Early
ORD1278,2020-10-05,2020-10-10,Same Day,CUST5278,John Doe,Corporate,South,Germany,Office Supplies,Tables,USB Drive,7,0.41,153.75,-33.3,On Time
ORD1279,2020-10-06,2020-10-14,Standard Class,CUST5279,Robert Brown,Home Office,West,Canada,Furniture,Chairs,USB Drive,4,0.09,154.11,56.03,Early
ORD1280,2020-10-07,2020-10-08,Same Day,CUST5280,Robert Brown,Home Office,West,Canada,Furniture,Phones,Notebook Binder,2,0.47,183.99,-35.89,Delayed
ORD1281,2020-10-08,2020-10-13,First Class,CUST5281,Robert Brown,Home Office,Central,USA,Furniture,Phones,Office Chair,4,0.08,189.57,-8.95,Delayed
ORD1282,2020-10-09,2020-10-12,Second Class,CUST5282,Robert Brown,Home Office,South,Canada,Furniture,Tables,USB Drive,5,0.01,220.59,0.85,On Time
ORD1283,2020-10-10,2020-10-11,First Class,CUST5283,Robert Brown,Corporate,South,UK,Technology,Tables,Smartphone,2,0.35,55.06,19.04,Delayed
ORD1284,2020-10-11,2020-10-15,First Class,CUST5284,Alice Smith,Home Office,East,Canada,Technology,Accessories,Office Chair,1,0.09,12.59,-2.94,On Time
ORD1285,2020-10-12,2020-10-17,Second Class,CUST5285,Emma Johnson,Consumer,Central,Mexico,Technology,Accessories,Notebook Binder,4,0.38,370.64,20.74,Early
ORD1286,2020-10-13,2020-10-20,Second Class,CUST5286,Robert Brown,Home Office,Central,Mexico,Furniture,Chairs,Standing Desk,6,0.4,175.3,8.66,On Time
ORD1287,2020-10-14,2020-10-15,Same Day,CUST5287,Alice Smith,Consumer,East,Mexico,Technology,Phones,USB Drive,1,0.12,310.67,51.49,Early
ORD1288,2020-10-15,2020-10-18,Same Day,CUST5288,John Doe,Home Office,West,Canada,Technology,Binders,Standing Desk,1,0.04,160.45,-2.71,Delayed
ORD1289,2020-10-16,2020-10-18,Standard Class,CUST5289,Robert Brown,Consumer,East,Canada,Furniture,Binders,USB Drive,9,0.25,492.25,79.61,On Time
ORD1290,2020-10-17,2020-10-26,Standard Class,CUST5290,John Doe,Consumer,East,USA,Technology,Phones,Notebook Binder,5,0.45,164.56,80.42,Delayed
ORD1291,2020-10-18,2020-10-24,First Class,CUST5291,Robert Brown,Home Office,East,Germany,Furniture,Chairs,Notebook Binder,2,0.42,306.47,-74.4,Delayed
ORD1292,2020-10-19,2020-10-22,Second Class,CUST5292,Alice Smith,Home Office,Central,USA,Furniture,Accessories,Notebook Binder,2,0.06,117.79,47.08,Delayed
ORD1293,2020-10-20,2020-10-28,Standard Class,CUST5293,Alice Smith,Home Office,East,UK,Furniture,Accessories,Notebook Binder,4,0.48,263.72,-14.0,Delayed
ORD1294,2020-10-21,2020-10-29,First Class,CUST5294,Alice Smith,Consumer,East,Mexico,Office Supplies,Accessories,Office Chair,2,0.13,293.87,21.33,Delayed
ORD1295,2020-10-22,2020-10-24,Second Class,CUST5295,Emma Johnson,Corporate,East,Canada,Furniture,Binders,Office Chair,4,0.17,99.58,29.17,On Time
ORD1296,2020-10-23,2020-10-29,Same Day,CUST5296,John Doe,Corporate,South,Germany,Technology,Binders,USB Drive,6,0.07,70.59,30.21,Delayed
ORD1297,2020-10-24,2020-10-31,First Class,CUST5297,Emma Johnson,Home Office,West,Germany,Technology,Chairs,Office Chair,7,0.19,487.06,-142.58,On Time
ORD1298,2020-10-25,2020-10-27,Same Day,CUST5298,Robert Brown,Corporate,West,Canada,Furniture,Binders,USB Drive,6,0.32,447.7,102.86,On Time
ORD1299,2020-10-26,2020-10-28,Standard Class,CUST5299,John Doe,Corporate,West,USA,Office Supplies,Tables,Office Chair,4,0.25,333.43,-81.48,On Time
ORD1300,2020-10-27,2020-10-28,Standard Class,CUST5300,Alice Smith,Home Office,West,Germany,Office Supplies,Binders,Office Chair,3,0.41,431.92,52.06,Delayed
ORD1301,2020-10-28,2020-11-05,Second Class,CUST5301,John Doe,Consumer,Central,USA,Office Supplies,Accessories,Office Chair,4,0.32,56.82,17.04,Delayed
ORD1302,2020-10-29,2020-10-30,First Class,CUST5302,Alice Smith,Home Office,Central,Canada,Technology,Chairs,Smartphone,5,0.13,367.39,-60.39,On Time
ORD1303,2020-10-30,2020-11-08,Same Day,CUST5303,Emma Johnson,Corporate,East,USA,Office Supplies,Phones,Notebook Binder,4,0.28,149.95,46.64,Delayed
ORD1304,2020-10-31,2020-11-06,Second Class,CUST5304,Emma Johnson,Consumer,Central,Mexico,Office Supplies,Phones,Smartphone,3,0.03,274.35,-14.37,On Time
ORD1305,2020-11-01,2020-11-08,Standard Class,CUST5305,Alice Smith,Corporate,West,Canada,Furniture,Chairs,Office Chair,1,0.29,384.76,72.5,Delayed
ORD1306,2020-11-02,2020-11-09,Standard Class,CUST5306,Alice Smith,Consumer,South,Canada,Office Supplies,Tables,Office Chair,3,0.19,26.4,5.98,Delayed
ORD1307,2020-11-03,2020-11-06,First Class,CUST5307,Robert Brown,Corporate,East,Germany,Office Supplies,Phones,Smartphone,5,0.05,350.47,76.82,On Time
ORD1308,2020-11-04,2020-11-06,Same Day,CUST5308,Emma Johnson,Home Office,East,Germany,Office Supplies,Accessories,USB Drive,6,0.15,223.08,-63.61,Delayed
